gstin,company_name,state_code,state_name,industry,size_type,annual_turnover,registration_date,years_old,address_id,is_fraud,fraud_type
22LPUPW8784P2Z0,Doctor PLC,22,Chhattisgarh,Cement,small,33438731.31,2024-05-20,2,26,0,none
23WNTSF9856T2Z1,Sachdev-Mani,23,Madhya Pradesh,Construction,small,34462187.28,2010-05-24,16,789,0,none
05VOZBQ1888C8ZU,Borde-Gulati,05,Uttarakhand,Construction,large,1453156430.74,2015-05-23,11,457,0,none
18QKGLU4841P1ZG,Thaman Group,18,Assam,Plastics,small,28356741.91,2012-05-23,14,1692,0,none
03UZQXO6438H8ZV,"Sood, Sridhar and Shroff",03,Punjab,Coal,medium,730117825.27,2003-05-26,23,234,0,none
04TFIVZ2570F8ZI,Sastry-Gandhi,04,Chandigarh,Paper,small,11404230.42,2022-05-21,4,248,0,none
37WFVEI7066D8Z3,Singh and Sons,37,Andhra Pradesh,Fertilizers,large,1039038649.0,2021-05-21,5,1508,0,none
02OLPYU9618D7ZU,Zachariah-Seth,02,Himachal Pradesh,Fertilizers,small,31231697.29,2013-05-23,13,1419,0,none
27GKIHU1685W9ZU,Mukherjee Group,27,Maharashtra,Automobile,small,36290457.71,2019-05-22,7,1407,0,none
12XDSZE5677R8Z0,Murthy-Rajan,12,Arunachal Pradesh,Trading,medium,546593486.9,2012-05-23,14,52,0,none
13DRFTE2286J4Z8,Om PLC,13,Nagaland,Pharmaceuticals,medium,147356006.02,2014-05-23,12,1778,1,fake_itc
22TWTOG7726M7Z0,Kannan-Guha,22,Chhattisgarh,Agriculture,small,37696158.38,2008-05-24,18,416,0,none
20WWLFQ7357G4ZS,Soni Group,20,Jharkhand,Cement,large,1670220946.39,2020-05-21,6,1972,0,none
06TDBHG1804E1ZJ,"Dutt, Sachdev and Kulkarni",06,Haryana,Agriculture,small,46754329.55,2006-05-25,20,1261,0,none
32RMOJU3210Q3Z0,Suresh LLC,32,Kerala,Plastics,small,44403043.47,2023-05-21,3,1359,1,fake_itc
11IHYQM5761L8ZP,Krishna Inc,11,Sikkim,Construction,medium,354890159.98,2024-05-20,2,1876,1,fake_itc
29YKOHX8384B5ZM,Das PLC,29,Karnataka,Agriculture,small,6605908.69,2009-05-24,17,1990,0,none
27NABRU8415W7ZE,Roy and Sons,27,Maharashtra,Chemicals,small,17922338.02,2025-05-20,1,180,1,fake_itc
03BUOOF2364A7ZH,Virk and Sons,03,Punjab,Textile,medium,110075711.22,2005-05-25,21,1528,1,sudden_spike
19BWJNH6629M7ZB,Nagi-Kumer,19,West Bengal,Coal,small,8546310.1,2020-05-21,6,801,1,circular_trading
29UOYDR9773A9Z9,Ramaswamy and Sons,29,Karnataka,Chemicals,small,29490492.56,2022-05-21,4,808,0,none
18OCFTS2981F4ZQ,Goswami-Mannan,18,Assam,Automobile,small,40383682.57,2022-05-21,4,1746,1,shell_company
02WYZLO2007P6ZW,"Gokhale, Verma and Sen",02,Himachal Pradesh,Chemicals,medium,145042804.41,2004-05-25,22,1269,0,none
03XILQH5533N3ZA,Sami-Parmer,03,Punjab,Agriculture,medium,726589170.86,2018-05-22,8,1313,1,missing_returns
14HJRIM4741U2ZR,"Hari, Chana and Sarin",14,Manipur,Chemicals,small,37210141.62,2008-05-24,18,1284,1,sudden_spike
03SXWQV5720I9Z8,Bhat and Sons,03,Punjab,Coal,medium,397527698.6,2005-05-25,21,458,0,none
36UTHMN3568Z3Z6,Barman PLC,36,Telangana,Chemicals,small,29185148.22,2011-05-24,15,1159,0,none
22WDTYB7222V4Z7,"Sane, More and Srivastava",22,Chhattisgarh,Jewellery,small,23822885.59,2013-05-23,13,96,1,fake_itc
02ZISNV8251U7ZX,"Lalla, Raj and Venkatesh",02,Himachal Pradesh,Electronics,small,48688357.2,2009-05-24,17,457,0,none
17KVIUX0842Q5ZN,"Nagy, Narang and Pillai",17,Meghalaya,Chemicals,small,30896973.27,2020-05-21,6,1674,1,shell_company
04RKICR4564H1ZI,Bhandari-Oza,04,Chandigarh,Food Processing,medium,87231321.98,2021-05-21,5,1173,0,none
05BGEYP5076J2ZN,Shanker-Basu,05,Uttarakhand,Cement,large,8805721590.93,2006-05-25,20,350,0,none
08VPUVE6273O2ZO,"Mishra, Jaggi and Oza",08,Rajasthan,Plastics,small,2795006.11,2013-05-23,13,1071,0,none
33XRVPE9585Y2ZF,Dara Inc,33,Tamil Nadu,Coal,small,30966783.24,2004-05-25,22,1695,1,missing_returns
01XUQNJ0528Z7ZW,Lata Inc,01,Jammu & Kashmir,Steel,small,24902779.38,2012-05-23,14,477,0,none
37WHWKE7751A7ZN,"Gill, Shenoy and Doshi",37,Andhra Pradesh,Agriculture,small,9429371.87,2012-05-23,14,1335,0,none
19GWLJH6747P3ZX,"Mistry, Krishnan and Sundaram",19,West Bengal,Coal,large,6198860377.81,2017-05-22,9,1586,0,none
23KDWDF7915Z6Z9,Mangal-Deshmukh,23,Madhya Pradesh,Pharmaceuticals,small,32522077.68,2020-05-21,6,1648,0,none
03VMPCG3679M9ZS,Ganesh Ltd,03,Punjab,Pharmaceuticals,medium,658276748.8,2001-05-26,25,900,1,fake_itc
01FRUHA5521B6ZP,Dixit PLC,01,Jammu & Kashmir,Textile,small,15244969.77,2020-05-21,6,819,1,shell_company
12RKFAS9575S6ZW,"Bhatt, Doshi and Shenoy",12,Arunachal Pradesh,IT Services,medium,234798933.43,2018-05-22,8,1905,1,fake_itc
13OGKCB2989R5Z2,"Palla, Kumer and Bala",13,Nagaland,Plastics,small,13677116.31,2007-05-25,19,696,1,shell_company
27LLPAD0696H6Z0,Oak Inc,27,Maharashtra,Jewellery,small,35639290.51,2009-05-24,17,540,0,none
08HKTIO1325F4Z5,Bajaj Group,08,Rajasthan,Automobile,medium,879105373.49,2018-05-22,8,424,0,none
08FGQEC9666Y9ZC,Thakur and Sons,08,Rajasthan,Coal,medium,517723358.82,2014-05-23,12,1805,0,none
36OHETN3715N8Z8,"Hayer, Comar and Tailor",36,Telangana,Pharmaceuticals,small,43299206.26,2009-05-24,17,1590,1,missing_returns
06LDNIA6313I3Z9,Golla and Sons,06,Haryana,IT Services,small,48009287.22,2018-05-22,8,703,0,none
12ELKTJ4459V4ZG,"Behl, Master and Manda",12,Arunachal Pradesh,IT Services,small,43102819.46,2018-05-22,8,402,0,none
05UTMAK1865K8ZT,Wadhwa LLC,05,Uttarakhand,IT Services,medium,95323838.88,2008-05-24,18,203,0,none
23EFGVC7235Z5ZW,Kalla Ltd,23,Madhya Pradesh,Textile,small,43633692.03,2012-05-23,14,1973,0,none
20FOQEU3647C7ZS,Shan-Dugar,20,Jharkhand,Cement,large,8814318854.42,2005-05-25,21,1312,0,none
29YKPKX0336W5ZZ,Dube-Vasa,29,Karnataka,IT Services,medium,941831343.21,2011-05-24,15,1532,1,circular_trading
19NLEWD2277G3ZZ,Ravel LLC,19,West Bengal,Steel,small,44177166.87,2022-05-21,4,1124,0,none
02AKTCG1683H5Z2,Saha Inc,02,Himachal Pradesh,Chemicals,small,10189183.25,2021-05-21,5,72,1,circular_trading
22JXWMW9519R3Z3,"Dhawan, Warrior and Agrawal",22,Chhattisgarh,Paper,medium,557094924.48,2009-05-24,17,1862,0,none
12MFCIK1057E6ZS,"Kunda, Agrawal and Memon",12,Arunachal Pradesh,Coal,small,46260243.0,2008-05-24,18,1940,0,none
27MALHG0345M4ZK,Ahluwalia-Ratti,27,Maharashtra,Plastics,small,5802067.19,2013-05-23,13,1281,0,none
08NUPSH6521C3ZI,Majumdar-Rege,08,Rajasthan,Trading,medium,636842943.21,2022-05-21,4,558,0,none
23QEABN1127X1ZO,Nigam and Sons,23,Madhya Pradesh,Electronics,small,12425028.09,2021-05-21,5,861,0,none
10UMJSA0712M2Z8,Hari-Nagarajan,10,Bihar,Coal,small,42393885.82,2020-05-21,6,1674,1,circular_trading
13VDTGU4704Y2Z7,Shetty-Bal,13,Nagaland,Automobile,small,48138267.03,2010-05-24,16,1918,0,none
11ESTOD4230V4ZH,"Grover, De and Sankar",11,Sikkim,Construction,small,2723249.85,2005-05-25,21,1627,0,none
09PKGZP6617H3Z5,Deshmukh Inc,09,Uttar Pradesh,Electronics,medium,934306345.29,2004-05-25,22,1556,0,none
21BJENC4356L8ZM,"Kar, Bhandari and Bal",21,Odisha,Textile,small,36771159.58,2003-05-26,23,514,0,none
36BSOOM5534T9ZK,Mistry and Sons,36,Telangana,Electronics,small,16192287.74,2009-05-24,17,540,0,none
18JAQJE0872X2Z8,Kannan Ltd,18,Assam,Plastics,small,25882359.66,2019-05-22,7,1130,0,none
05PIQCN0818G2Z5,"Bir, Gulati and Sengupta",05,Uttarakhand,Automobile,small,32804080.07,2022-05-21,4,796,0,none
22MQPBF7096C8ZD,Bahl Group,22,Chhattisgarh,Jewellery,medium,895909079.5,2008-05-24,18,1684,0,none
12UBQNT8025D4Z8,Mangal Inc,12,Arunachal Pradesh,Plastics,small,33530072.66,2019-05-22,7,1168,0,none
21YOOTT5674D3ZL,Jha Inc,21,Odisha,Plastics,small,9592469.88,2009-05-24,17,1229,0,none
15YXOZV4683H9ZN,Cheema Inc,15,Mizoram,Plastics,small,37739760.73,2001-05-26,25,738,0,none
15LKSZP5933H4ZU,Kashyap-Ravi,15,Mizoram,Textile,medium,705233224.71,2001-05-26,25,566,0,none
37OOYEA3135H5ZT,Bath-Salvi,37,Andhra Pradesh,Electronics,small,46058326.56,2007-05-25,19,1504,0,none
03SUEVR5953X7ZF,Tandon-Bhattacharyya,03,Punjab,Pharmaceuticals,small,44230040.13,2001-05-26,25,890,0,none
14YDUTW9660Q1ZU,"Gara, Sethi and Badami",14,Manipur,Chemicals,small,12598264.39,2015-05-23,11,104,0,none
22TKLPN2231C8ZD,Parmer-Sarna,22,Chhattisgarh,Plastics,small,26087509.55,2017-05-22,9,1585,0,none
23DDOMQ1672C5Z1,"Dar, Ahluwalia and Gandhi",23,Madhya Pradesh,Agriculture,large,1806351833.14,2004-05-25,22,1376,0,none
14LJIPA3969O3Z2,"Babu, Khare and Mander",14,Manipur,Pharmaceuticals,small,19943397.94,2018-05-22,8,1552,0,none
24WCBYY8806D5Z2,Divan Inc,24,Gujarat,Coal,small,37520623.28,2025-05-20,1,434,0,none
07OTOQZ6639Q1ZQ,Kibe-Varghese,07,Delhi,Food Processing,small,39881047.74,2024-05-20,2,1266,1,sudden_spike
09BRAKH8680U7ZO,Chadha LLC,09,Uttar Pradesh,Plastics,large,1896433406.58,2009-05-24,17,647,0,none
16WNENL9025K8ZZ,Narayanan LLC,16,Tripura,Food Processing,small,18891827.95,2025-05-20,1,1281,0,none
10GZNVQ8880R5ZO,Krishna-Balay,10,Bihar,Chemicals,medium,674085171.0,2015-05-23,11,180,0,none
24JYPQF2199K8Z8,Nanda-Handa,24,Gujarat,Chemicals,medium,601979165.63,2019-05-22,7,1401,0,none
29FDRXX4976S3ZU,Bala-Parikh,29,Karnataka,Electronics,small,36533144.28,2008-05-24,18,378,1,fake_itc
11VDAIZ9378U5ZJ,"Rao, Nayak and Vaidya",11,Sikkim,Automobile,small,3257514.63,2022-05-21,4,1254,0,none
20GOGGR3645T8ZX,Goswami-Patel,20,Jharkhand,Food Processing,small,8600610.67,2013-05-23,13,396,0,none
08ATAHK7970O8ZU,"Gandhi, Balakrishnan and Goswami",08,Rajasthan,Cement,small,39258306.52,2018-05-22,8,1246,0,none
24VSKYO5670D8Z3,"Shere, Pingle and Bedi",24,Gujarat,Pharmaceuticals,small,20989337.44,2018-05-22,8,1506,0,none
02ONQBH3384N5ZD,Sanghvi Ltd,02,Himachal Pradesh,Fertilizers,small,33012872.38,2021-05-21,5,186,0,none
24NEPXO3304W4Z3,Jayaraman-Dua,24,Gujarat,Electronics,small,33131668.65,2017-05-22,9,1458,0,none
29ETCSQ0779T3ZY,Sekhon Ltd,29,Karnataka,Plastics,medium,916640139.88,2024-05-20,2,1159,1,shell_company
33RDWES4374U3ZH,Bhagat-Vasa,33,Tamil Nadu,Chemicals,small,38738998.74,2019-05-22,7,26,0,none
15MMUPM2644T1ZP,"Mistry, Varma and Narain",15,Mizoram,IT Services,medium,829115321.74,2006-05-25,20,426,0,none
02EBJDA5630D7ZL,Zachariah LLC,02,Himachal Pradesh,Food Processing,small,33724381.34,2004-05-25,22,1434,0,none
20OOZTJ0738C7Z9,Sandhu-Dutt,20,Jharkhand,Electronics,small,7857115.04,2016-05-22,10,1761,0,none
09IKFFB5950X5Z1,"Aurora, Kannan and Behl",09,Uttar Pradesh,Agriculture,small,49761168.11,2017-05-22,9,725,1,missing_returns
37DONQM1679A2ZB,Balasubramanian Group,37,Andhra Pradesh,Cement,medium,750594956.84,2005-05-25,21,425,1,shell_company
29PKBJU2662C5ZT,Morar PLC,29,Karnataka,Fertilizers,small,2294300.6,2008-05-24,18,1405,1,fake_itc
11ISQAE3369Z1ZI,Radhakrishnan-Wable,11,Sikkim,Coal,medium,897455410.45,2021-05-21,5,1100,0,none
36IUKTV2735G6ZW,Konda-Korpal,36,Telangana,Electronics,small,3496311.91,2021-05-21,5,769,0,none
21NEPED7387I7ZF,Sachdeva LLC,21,Odisha,Coal,small,41813958.51,2018-05-22,8,620,1,fake_itc
07NEJAF0579E4ZV,Sundaram-Prabhakar,07,Delhi,Coal,medium,344840773.47,2002-05-26,24,671,0,none
05UCZNZ2038D1ZT,Mitter PLC,05,Uttarakhand,Pharmaceuticals,medium,878281338.38,2004-05-25,22,683,1,sudden_spike
15XCTTA7622J5Z8,Reddy-Kulkarni,15,Mizoram,Agriculture,small,7647240.26,2001-05-26,25,306,0,none
06HAQNF3317J4ZK,Saraf-Padmanabhan,06,Haryana,Electronics,medium,371801947.9,2016-05-22,10,909,0,none
02DMRCB4155W8ZW,Bose LLC,02,Himachal Pradesh,Trading,medium,727253750.49,2015-05-23,11,1374,0,none
29NZTMD8944V8Z4,Gill PLC,29,Karnataka,Construction,small,44993641.36,2018-05-22,8,529,0,none
37JEXIW3401P8ZK,Hora and Sons,37,Andhra Pradesh,Trading,small,29584556.39,2001-05-26,25,1041,0,none
04KSCOB3452H9ZK,"Dani, Mukhopadhyay and Sengupta",04,Chandigarh,Coal,small,11995431.0,2013-05-23,13,1422,0,none
19LZOIS1677P2Z3,"Vasa, Khare and Balasubramanian",19,West Bengal,Agriculture,small,23370379.15,2008-05-24,18,631,0,none
13BCVUJ4608S1ZJ,Savant-Tara,13,Nagaland,Chemicals,small,20719167.69,2011-05-24,15,1184,0,none
15FRIOX3949L2ZA,Sinha Inc,15,Mizoram,Fertilizers,medium,859879920.48,2013-05-23,13,128,0,none
12XZAOZ1204S7ZU,Pillay-Mall,12,Arunachal Pradesh,Plastics,small,28165701.82,2013-05-23,13,1357,0,none
06MEJYV1961C1ZJ,"Kunda, Kannan and Bath",06,Haryana,Coal,small,49530446.82,2004-05-25,22,174,1,shell_company
05QKLUP4155O7ZW,"Munshi, Krish and Saini",05,Uttarakhand,Construction,small,2356639.59,2020-05-21,6,1021,0,none
33TSHYO0043S8ZF,Sahni-Nagarajan,33,Tamil Nadu,Chemicals,medium,984400143.22,2002-05-26,24,1538,0,none
27HNNPG6666R5ZD,Amble and Sons,27,Maharashtra,Agriculture,medium,495425369.82,2008-05-24,18,1050,0,none
36MTKYU2097X5ZD,Kade-Maharaj,36,Telangana,Coal,small,4477754.47,2007-05-25,19,598,1,missing_returns
29TAMDB7262I1ZH,"Shetty, Madan and Johal",29,Karnataka,Food Processing,medium,676197858.34,2007-05-25,19,758,0,none
29EUGEN0995E8Z0,"Anne, Padmanabhan and Sani",29,Karnataka,Plastics,medium,739699137.25,2018-05-22,8,343,0,none
07PVBGV0444Y9ZO,Mangat-Chaudhry,07,Delhi,Plastics,medium,500860101.73,2004-05-25,22,298,0,none
17WAYLR9609U6Z1,"Borra, Krishnan and Palla",17,Meghalaya,IT Services,small,40511185.32,2015-05-23,11,523,0,none
21PLRGR7569K9ZA,Garde and Sons,21,Odisha,Textile,small,6689540.45,2023-05-21,3,213,0,none
22LFHFA0968T2ZH,Seshadri-Comar,22,Chhattisgarh,Electronics,small,33506942.19,2006-05-25,20,1843,0,none
21OZXSG4969I7ZU,Nazareth-Rana,21,Odisha,IT Services,medium,313423107.48,2020-05-21,6,128,0,none
13KZGVE0923U8ZG,"Chaudhry, Sawhney and Khurana",13,Nagaland,Chemicals,medium,257467173.29,2008-05-24,18,1318,0,none
04XSCBO2481U1ZC,Narayan-Sura,04,Chandigarh,Plastics,small,17831881.73,2017-05-22,9,802,0,none
19ASUMK7802M8ZH,Bandi-Nori,19,West Bengal,Jewellery,medium,430584058.56,2015-05-23,11,1295,1,fake_itc
21CNYCL7610M4ZT,"Kadakia, Pal and Raval",21,Odisha,Plastics,medium,391298065.43,2022-05-21,4,174,0,none
36QTDFS5405J8Z8,"Arora, Goyal and Solanki",36,Telangana,Cement,small,4690613.75,2025-05-20,1,1614,0,none
24BDURL6815C1ZJ,Pai LLC,24,Gujarat,Coal,small,45544586.15,2005-05-25,21,1267,0,none
02GQAQX8068C2ZH,Anne Group,02,Himachal Pradesh,Coal,medium,259543898.03,2006-05-25,20,1648,0,none
07LVZRI9518Z4ZC,Mitra Ltd,07,Delhi,Food Processing,small,15146881.15,2015-05-23,11,1552,0,none
14EJEGP1763F1Z5,Bhardwaj PLC,14,Manipur,Electronics,small,46454573.9,2025-05-20,1,1448,0,none
21PHSUM1124H3ZC,"Karan, Loyal and Rau",21,Odisha,Food Processing,small,47614307.08,2003-05-26,23,1285,0,none
32UJAGD5037R9ZO,Madan-Comar,32,Kerala,Cement,medium,247703267.73,2001-05-26,25,109,1,missing_returns
07CDVXM1903G7ZQ,Chanda-Boase,07,Delhi,Agriculture,medium,770487619.79,2006-05-25,20,89,0,none
04TYEUM1875K7ZM,"Joshi, Bhavsar and Randhawa",04,Chandigarh,Agriculture,medium,359825613.47,2018-05-22,8,201,1,fake_itc
08TWJFM4819O3ZY,Mane Inc,08,Rajasthan,Jewellery,small,11319436.3,2021-05-21,5,735,0,none
09FDRBD8413J3ZK,"Bedi, Deol and Mahajan",09,Uttar Pradesh,Construction,small,27044901.55,2023-05-21,3,1766,1,shell_company
07PVHST2358S3ZA,Batta Ltd,07,Delhi,Paper,small,24591326.26,2024-05-20,2,1575,0,none
17ANMUV4250X7ZN,Nath-Butala,17,Meghalaya,Chemicals,small,33086729.53,2014-05-23,12,186,0,none
01MHSWT0478M3ZX,Chakrabarti Ltd,01,Jammu & Kashmir,Cement,medium,867363518.45,2003-05-26,23,145,1,fake_itc
13XIALH9577C6ZD,Narang-Mander,13,Nagaland,Fertilizers,small,4475003.76,2004-05-25,22,785,1,circular_trading
12MBJQS5713R2Z4,Barad-Roy,12,Arunachal Pradesh,Automobile,medium,264165364.98,2001-05-26,25,723,0,none
36GRHBI4517V9ZS,Rastogi LLC,36,Telangana,Cement,small,34318711.02,2006-05-25,20,1420,1,circular_trading
29ZWEWC3190F5ZH,"Contractor, Chokshi and Bhatti",29,Karnataka,Chemicals,small,11804295.61,2010-05-24,16,1950,0,none
21AKRYM4701A4Z7,Mitter Ltd,21,Odisha,Agriculture,small,33476504.08,2012-05-23,14,1612,0,none
11MRNOL5837H8ZX,Kothari-Ganesh,11,Sikkim,Trading,medium,190921418.63,2001-05-26,25,583,0,none
15YQENE1797F4ZH,"Wable, Madan and Taneja",15,Mizoram,Pharmaceuticals,small,23162654.61,2015-05-23,11,758,0,none
06FSRZD4951A7Z5,"Magar, Virk and Sani",06,Haryana,Chemicals,large,2404479407.06,2011-05-24,15,1987,0,none
24ONQHX9796Z8ZV,Ahluwalia-Suri,24,Gujarat,Steel,small,3923883.85,2002-05-26,24,1389,0,none
18DAQFJ3615Z5ZM,Shukla PLC,18,Assam,Textile,small,23381987.93,2023-05-21,3,1376,0,none
03ZKMPN0637N6ZY,"Ramachandran, Comar and Kothari",03,Punjab,Jewellery,small,18865041.6,2025-05-20,1,913,0,none
33OFXTK4178X7ZI,"Saran, Talwar and Agarwal",33,Tamil Nadu,Electronics,small,24781430.24,2021-05-21,5,1777,0,none
17ZBYTC4945W3ZM,Sachar-Nori,17,Meghalaya,Food Processing,small,25548109.67,2013-05-23,13,1686,0,none
32HPMTF7136U8ZH,"Sharma, Peri and Chawla",32,Kerala,Trading,small,45526073.46,2012-05-23,14,1321,0,none
08ATMZP3442V8ZH,Ravi and Sons,08,Rajasthan,Jewellery,medium,66667826.5,2009-05-24,17,532,1,fake_itc
06PDLSJ0369B5ZS,"Agate, Brar and Dash",06,Haryana,Fertilizers,large,5624798437.54,2005-05-25,21,1570,1,missing_returns
21ECTOW8636W6ZG,Majumdar-Mani,21,Odisha,Jewellery,small,26872195.82,2021-05-21,5,764,1,fake_itc
27MIXCE2186Q9Z9,Gole-Joshi,27,Maharashtra,Steel,small,5667215.63,2012-05-23,14,1677,0,none
05YMIJV8573W5ZB,"Kothari, Peri and Kothari",05,Uttarakhand,Steel,small,35323723.37,2018-05-22,8,1410,0,none
08HFZLT1044G2ZC,Ahluwalia-Rastogi,08,Rajasthan,Fertilizers,small,7708266.46,2007-05-25,19,519,0,none
02BRTUX2913C3ZR,Natt-Nayar,02,Himachal Pradesh,Jewellery,small,26030451.93,2014-05-23,12,1493,0,none
20GOCPA2129R1ZG,Karnik PLC,20,Jharkhand,Automobile,medium,500979728.61,2009-05-24,17,1430,0,none
19ERCVZ4547K2Z3,Khanna PLC,19,West Bengal,Steel,small,38589136.61,2009-05-24,17,1444,1,missing_returns
10OBIDH6394R7ZS,Mukherjee and Sons,10,Bihar,Paper,medium,900016914.67,2019-05-22,7,1644,0,none
16YJARR3561M7ZG,"Iyengar, Bera and Aggarwal",16,Tripura,Food Processing,small,11556146.5,2023-05-21,3,411,1,shell_company
20VKGLM7757Z7ZW,Venkatesh-Hari,20,Jharkhand,Coal,medium,434221419.23,2004-05-25,22,993,0,none
17HTCGM6100C8ZB,Narayanan-Bobal,17,Meghalaya,Food Processing,medium,360608091.54,2013-05-23,13,621,0,none
20QTRNM4245R6Z8,Sabharwal LLC,20,Jharkhand,Textile,small,22659507.47,2001-05-26,25,1874,1,missing_returns
04JIJLA5837P7ZI,Taneja PLC,04,Chandigarh,Trading,small,38672534.62,2003-05-26,23,1166,0,none
22MOOMO1025M6ZS,Mohanty Inc,22,Chhattisgarh,Agriculture,small,4165685.7,2024-05-20,2,1715,1,sudden_spike
12JTAXI0333V4ZP,"Sachar, Singh and Subramaniam",12,Arunachal Pradesh,Construction,small,6077203.36,2005-05-25,21,1410,0,none
03WCENA6454A8ZB,Sawhney-Guha,03,Punjab,Agriculture,small,17476225.7,2013-05-23,13,201,0,none
29MRFMV6129G8ZE,Setty LLC,29,Karnataka,Automobile,small,16271372.91,2016-05-22,10,1175,0,none
13UQYSP5255N4ZW,Kurian-Edwin,13,Nagaland,Electronics,medium,529407557.95,2005-05-25,21,615,0,none
14RIKGN6586Q3Z5,"Banerjee, Ghose and Shere",14,Manipur,Automobile,large,7679872098.88,2004-05-25,22,958,0,none
09YNPTL5653E4ZJ,Kibe Ltd,09,Uttar Pradesh,Trading,small,43288925.59,2012-05-23,14,1867,0,none
03QVGHE6221A4ZT,Bhargava LLC,03,Punjab,Cement,small,22934379.73,2010-05-24,16,1325,0,none
36AEDGU6189P1ZD,"Oak, Biswas and Narasimhan",36,Telangana,Electronics,medium,873813190.76,2015-05-23,11,1845,0,none
14XRXKV8255D9Z7,Mukhopadhyay-Ratta,14,Manipur,IT Services,medium,276173012.48,2010-05-24,16,251,0,none
27UIPKT2411I8Z0,Kapur PLC,27,Maharashtra,IT Services,small,27606558.58,2007-05-25,19,1433,0,none
04ILRZW9378A1ZD,Narayanan and Sons,04,Chandigarh,Construction,small,16844888.08,2017-05-22,9,1963,0,none
23JVDWW3939I5ZF,Gour Ltd,23,Madhya Pradesh,Construction,small,44731842.93,2016-05-22,10,1876,0,none
15QWTKA8894N6Z1,"Kalla, Mutti and Wable",15,Mizoram,Steel,medium,531017788.22,2020-05-21,6,721,0,none
14PVTLA0667E1ZZ,Batta-Dada,14,Manipur,Automobile,small,29638848.57,2005-05-25,21,227,0,none
06GSTQD5494X3ZQ,Iyengar PLC,06,Haryana,Food Processing,small,17723860.91,2004-05-25,22,578,1,shell_company
07CJKJV5005T4ZF,"Chowdhury, Gade and Raju",07,Delhi,Cement,small,42887881.82,2019-05-22,7,102,0,none
13QPDYE5057O8ZH,Choudhry-Bhardwaj,13,Nagaland,Construction,small,47410511.68,2003-05-26,23,1666,0,none
29GTJLF2871F7ZJ,Biswas and Sons,29,Karnataka,Textile,large,3119370628.59,2016-05-22,10,924,0,none
37GPQCM8932M7ZQ,Mann Inc,37,Andhra Pradesh,Electronics,small,4501405.36,2022-05-21,4,1907,1,fake_itc
08MJPRU7805M5ZZ,Kibe Group,08,Rajasthan,Jewellery,large,6036043497.7,2021-05-21,5,1189,0,none
06GNYWD3511B3Z5,Kunda Group,06,Haryana,IT Services,small,22644128.9,2002-05-26,24,1849,0,none
36GVYNL1749R8ZD,Gala-Nayak,36,Telangana,Automobile,small,10790783.42,2021-05-21,5,964,0,none
09EMDXM4954D3ZH,Joshi and Sons,09,Uttar Pradesh,Jewellery,small,15637589.52,2023-05-21,3,1710,0,none
06TVORF9071C4Z5,"Reddy, Misra and Bassi",06,Haryana,Steel,small,34702992.55,2015-05-23,11,1394,1,fake_itc
04KPYVD0864I1ZV,Hegde-Thaman,04,Chandigarh,Pharmaceuticals,medium,480446895.28,2005-05-25,21,1941,0,none
24ZXUDW8277R7ZF,Pillai-Parsa,24,Gujarat,Plastics,small,48322366.87,2017-05-22,9,1773,0,none
13CWEUH7614N5ZI,"Bhalla, Wali and Kapoor",13,Nagaland,Jewellery,small,19637927.72,2004-05-25,22,410,0,none
16LKGPC4316C1Z6,"Dutta, Munshi and Srinivasan",16,Tripura,Agriculture,medium,665230086.46,2011-05-24,15,1462,1,fake_itc
05YNQCM0839V5ZP,"Goyal, Gill and Narang",05,Uttarakhand,Fertilizers,small,4290957.17,2012-05-23,14,157,0,none
37BCLCR5220Q1ZH,Patla-Agarwal,37,Andhra Pradesh,Cement,medium,850764332.14,2020-05-21,6,93,1,circular_trading
03KSIST4839Z3ZN,"Deshmukh, Bassi and Srinivasan",03,Punjab,Food Processing,medium,623850229.73,2023-05-21,3,1786,0,none
22CNADE4689T8ZT,Modi-Subramaniam,22,Chhattisgarh,Jewellery,medium,705778686.64,2003-05-26,23,809,1,sudden_spike
29HDACA9826U4Z1,Chakraborty and Sons,29,Karnataka,Automobile,small,24244426.66,2023-05-21,3,971,0,none
14AEDSZ4852S7ZD,Saraf-Reddy,14,Manipur,Agriculture,small,42686217.44,2025-05-20,1,885,0,none
14WTPOH4456V8ZO,"Deol, Tripathi and Sha",14,Manipur,Pharmaceuticals,small,29667360.9,2009-05-24,17,1134,0,none
03GQXDQ6441X4Z4,Andra-Mander,03,Punjab,Jewellery,small,12545712.56,2011-05-24,15,1862,1,shell_company
22IPVRD2798V6Z4,"Gola, Ghose and Iyer",22,Chhattisgarh,Food Processing,small,35153482.35,2006-05-25,20,177,0,none
22MEEMU9425A6ZQ,Goyal-Lala,22,Chhattisgarh,Jewellery,small,41741537.04,2004-05-25,22,1832,1,circular_trading
17ABLQD2233B9ZR,Rajagopal LLC,17,Meghalaya,Chemicals,medium,624075010.31,2003-05-26,23,214,0,none
23BYUZT9768D9ZC,Agrawal Ltd,23,Madhya Pradesh,Fertilizers,small,7666848.85,2022-05-21,4,421,0,none
37JSSTM8138D4Z2,Chandra Group,37,Andhra Pradesh,Paper,medium,283050261.39,2001-05-26,25,1658,1,shell_company
16INCJT3617N4ZI,Palan-Sandal,16,Tripura,Paper,large,9082587317.59,2012-05-23,14,1950,1,fake_itc
