gstin,industry,state_code,years_old,size_type,annual_turnover,filing_rate,missing_returns,avg_delay_days,avg_itc_ratio,total_itc_claimed,total_tax_paid,total_outward_supply,avg_monthly_sales,sales_volatility,spike_ratio,invoices_issued,invoices_received,invoice_match_rate,unique_buyers,unique_suppliers,companies_same_address,is_fraud,fraud_type,avg_itc_ratio_is_outlier,spike_ratio_is_outlier,avg_monthly_sales_is_outlier,sales_volatility_is_outlier,avg_delay_days_is_outlier
03BIBZY0904Y3Z0,Jewellery,3,13,small,46021523.68,0.6667,6,5.72,0.7645,6973051.42,1998193.94,53694820.43,4474568.37,0.2796,1.3015,49,49,0.898,49,48,3,1,missing_returns,0,0,0,0,0
13CZWDW1931H1ZB,Trading,13,15,medium,567223072.07,0.8889,2,1.61,0.8137,119245545.67,24559923.93,907408187.09,56713011.69,0.3077,0.9304,48,44,0.875,47,44,3,0,none,0,0,0,0,0
13VGJHY7184Y1ZP,Automobile,13,3,small,3611661.24,0.9444,1,4.06,1.7519999999999996,1779265.77,0.0,5925321.61,348548.33,0.3203,1.355,52,40,0.8654,52,40,2,1,fake_itc,1,0,0,0,0
22SBTKG2805J4ZU,Agriculture,22,8,small,8876500.84,1.0,0,1.56,0.7181,2013781.32,746240.4,18297877.19,1016548.73,0.2294,0.9869,33,43,0.9394,33,43,5,0,none,0,0,0,0,0
17FHBYW9644L7Z7,Agriculture,17,23,small,9162445.18,0.9444,1,5.06,0.7678,5240208.17,644221.12,39514116.24,2324359.78,0.9663999999999997,4.10055,47,34,0.9787,47,34,2,1,sudden_spike,0,1,0,1,0
06TMWHS8959R9ZI,Plastics,6,8,small,17852623.69,1.0,0,2.33,0.7383,3151215.3,1039751.96,29671094.13,1648394.12,0.3602,1.0042,42,36,0.881,42,36,5,0,none,0,0,0,0,0
37LJNVB3600Z9ZN,Coal,37,7,medium,366316095.28,0.9444,1,7.06,0.7155,74801368.26,30642413.26,598405181.57,35200304.8,0.2832,0.8992,41,41,0.9512,41,40,3,0,none,0,0,0,0,0
37AYZDZ4262H9ZU,Trading,37,13,small,33138624.32,1.0,0,2.33,0.7448,5355839.83,1752279.91,49503962.24,2750220.12,0.3543,0.8423,30,46,0.9333,30,46,2,0,none,0,0,0,0,0
09JWMUS7323B4ZJ,Textile,9,9,small,30033531.16,0.9444,1,0.72,1.7519999999999996,27195711.64,1409806.48,2588423.87,152260.23,0.2695,0.9117,36,37,0.8611,36,36,3,1,shell_company,1,0,0,0,0
14HFFOG5937P8Z3,Food Processing,14,24,medium,210802425.32,0.8889,2,4.44,0.7271,37246472.17,13644412.69,314995094.79,19687193.42,0.2766,1.2523,50,27,0.84,49,27,4,0,none,0,0,0,0,0
18MXOQB0896Y1Z0,Chemicals,18,21,small,35944139.06,1.0,0,4.61,0.7485,8296651.32,2652678.14,66897312.26,3716517.35,0.2513,0.9406,44,51,0.9091,44,51,1,0,none,0,0,0,0,0
07NJQRQ4405A1Z7,IT Services,7,18,large,1154283378.42,0.8889,2,5.67,0.786,226111041.52,62473041.02,1795306033.24,112206627.08,0.3008,0.8105,41,47,0.8537,41,46,5,0,none,0,0,0,0,0
23RUXCC1158I7ZF,Jewellery,23,13,small,13673978.92,1.0,0,5.0,0.7698,2868611.2,876592.59,22661985.24,1258999.18,0.3113,1.0095,32,38,0.9062,32,37,1,0,none,0,0,0,0,0
08HVCZQ0434U1ZK,Electronics,8,16,medium,662661879.85,0.9444,1,3.0,0.7266,107580959.6,42478945.73,1031536837.37,60678637.49,0.3448,0.8826,31,35,0.8387,31,35,3,0,none,0,0,0,0,0
19ZZXXF9652C5Z8,Pharmaceuticals,19,6,large,3830362239.04,1.0,0,4.0,0.7808,949365727.56,259725988.48,7524282529.48,382712522.52000004,0.2107,1.0965,40,52,0.8,40,52,5,0,none,0,0,1,0,0
07PTSKC1283R6ZY,Chemicals,7,23,medium,525753209.06,0.9444,1,7.72,0.7294,114929635.14,43273129.24,979892104.01,57640712.0,0.3281,1.2425,40,38,0.875,40,38,6,0,none,0,0,0,0,0
12BLVIT9370I8Z5,Construction,12,12,small,20020495.81,1.0,0,0.67,0.7372,4502747.29,1626971.48,40044812.73,2224711.82,0.3012,0.8667,43,50,0.8837,43,50,4,0,none,0,0,0,0,0
22PJUHG0237E7ZU,Jewellery,22,4,small,47262090.91,0.9444,1,8.0,0.7773,9971112.1,2883745.91,81085860.02,4769756.47,0.3334,1.2686,30,51,0.8667,30,51,2,0,none,0,0,0,0,0
12TCCLO5105T6ZY,Textile,12,10,small,39400117.07,0.9444,1,7.22,0.7504,9062224.55,3051457.78,73264949.74,4309702.93,0.2956,0.8646,47,45,0.8723,47,44,6,0,none,0,0,0,0,0
36OZGNR1221F7ZR,Paper,36,10,small,5692225.35,0.9444,1,4.89,0.7881,902596.75,234518.76,8674500.62,510264.74,0.3774,1.5254,39,43,0.8462,39,42,4,1,circular_trading,0,0,0,0,0
08SMQLD0383K8ZV,Paper,8,21,large,2225120244.2,0.9444,1,5.83,0.7647,415821342.08,134962460.85,3518218375.12,206954022.07,0.3225,1.0821,32,43,0.9375,32,43,2,0,none,0,0,1,0,0
20YFIZZ2645H6ZY,IT Services,20,13,small,46739223.32,1.0,0,1.39,1.7519999999999996,61153173.36,3551626.76,3782534.15,210140.79,0.3131,1.0893,36,33,0.8889,36,33,5,1,shell_company,1,0,0,0,0
19ZETAS9278C7Z5,Chemicals,19,21,small,14128720.88,0.8889,2,1.22,0.7914,2342521.95,633428.37,22027496.63,1376718.54,0.3116,0.8921,40,38,0.775,39,38,4,0,none,0,0,0,0,0
23LJLPP5984B6Z8,Electronics,23,4,medium,674721562.35,0.9444,1,1.22,0.7654,122152600.02,39739106.48,1075251339.57,63250078.8,0.3195,0.9857,33,38,0.7273,32,38,4,0,none,0,0,0,0,0
06QBZRK7940I4Z6,Fertilizers,6,18,small,29611299.12,1.0,0,6.56,0.7845,5976530.17,1906488.62,47184151.14,2621341.73,0.2757,1.0928,44,31,0.9091,44,31,4,0,none,0,0,0,0,0
12KUPNI0149D3ZW,Trading,12,11,small,11929631.66,0.8333,3,1.83,0.7424,2137383.63,696917.74,16490506.64,1099367.11,0.2882,0.8895,44,48,0.9091,44,48,2,0,none,0,0,0,0,0
12MLSIH8186V3ZP,Fertilizers,12,6,small,17887503.47,0.9444,1,3.22,0.7627,3912597.98,1216179.44,32772001.37,1927764.79,0.2604,1.1448,25,37,0.84,25,37,2,0,none,0,0,0,0,0
15GKEQL0615M1ZN,Automobile,15,9,medium,818293299.2,0.9444,1,4.61,0.7473,152129334.22,48242892.28,1474873418.64,86757259.92,0.3245,1.1455,32,56,0.9688,32,56,4,0,none,0,0,0,0,0
19CWEIL2856T7ZZ,Steel,19,12,small,23977308.14,0.8889,2,3.83,0.7637,5205505.28,1605712.86,35446789.95,2215424.37,0.3037,0.6851,35,40,0.8286,35,40,2,0,none,0,0,0,0,0
32RUXPR3213E9ZY,Paper,32,20,small,20418078.22,1.0,0,5.83,0.7027,4182833.22,1791154.22,36063672.51,2003537.36,0.3342,1.2152,38,35,0.8684,38,35,4,0,none,0,0,0,0,0
16QSQZO4134B6ZA,Coal,16,5,small,20429320.44,0.9444,1,5.06,0.7503,4345162.42,1389191.58,39605367.18,2329727.48,0.2096,1.014,29,38,0.8276,29,38,3,0,none,0,0,0,0,0
17QKMSL1572B5ZO,Trading,17,6,medium,587367938.13,1.0,0,3.22,0.7585,125803232.33,41370530.88,1001847947.6,55658219.31,0.2962,0.7417,44,33,0.9318,44,33,3,0,none,0,0,0,0,0
27MNOGO9577O9ZN,Paper,27,4,medium,670988117.26,0.9444,1,2.94,0.7804,141179616.8,41960725.5,1103665290.36,64921487.67,0.3186,0.9743,45,30,0.9556,45,30,3,0,none,0,0,0,0,0
10WAGWC8182X6Z1,Food Processing,10,20,small,11917743.5,1.0,0,0.22,0.7444,8933253.27,805456.68,78906538.47,4383696.58,0.9663999999999997,4.10055,38,47,0.8684,38,46,4,1,sudden_spike,0,1,0,1,0
29BJHOI7228V2ZI,Paper,29,2,large,8803428313.9,1.0,0,5.61,0.7277,1981717233.88,743033093.81,15936196726.14,382712522.52000004,0.2979,1.1798,48,35,0.9375,48,35,4,0,none,0,0,1,0,0
23WGSVT6452N7Z2,Electronics,23,21,medium,780440023.08,0.5,9,1.0,0.7762,90184919.52,26927564.86,607375858.37,67486206.49,0.2876,1.3208,51,46,0.8627,51,46,2,1,missing_returns,0,0,0,0,0
17TSWLM5880O6ZE,Plastics,17,7,large,8423628828.72,1.0,0,3.94,0.7605,1735500700.58,534614037.71,15024731333.98,382712522.52000004,0.2979,1.0637,31,33,0.9677,31,32,3,0,none,0,0,1,0,0
09IHODW7870U8ZB,Steel,9,6,small,2032444.71,1.0,0,7.17,0.7415,328097.19,121213.84,2987518.84,165973.27,0.3239,1.0228,31,47,0.7419,31,47,4,0,none,0,0,0,0,0
14FRDQE9262L3ZD,Plastics,14,21,small,35573185.83,0.9444,1,4.72,0.7369,8291891.5,3017912.9,61644610.44,3626153.56,0.2405,0.9725,41,36,0.9024,41,36,2,0,none,0,0,0,0,0
14RSAMD2606D7ZI,Coal,14,3,small,6287891.89,1.0,0,6.28,0.7107,1899807.51,802110.95,12818087.37,712115.96,0.2548,1.165,45,44,0.9333,45,44,3,0,none,0,0,0,0,0
04CJHJV8660S1ZK,Cement,4,12,medium,646676036.42,0.9444,1,6.0,0.7618,162909488.99,46760698.57,1246044603.56,73296741.39,0.2632,0.945,34,38,0.8235,34,38,4,0,none,0,0,0,0,0
37KRWCC7539K3ZP,IT Services,37,21,small,28563038.33,1.0,0,3.61,0.7554,5888162.04,2061431.93,51619670.19,2867759.46,0.2365,0.8346,35,47,0.6571,35,47,5,0,none,0,0,0,0,0
24PURWR3557J1ZP,Coal,24,13,small,25979961.98,1.0,0,7.28,0.7533,6716572.36,2288927.98,48188360.89,2677131.16,0.2865,0.8196,37,40,0.8919,37,40,3,0,none,0,0,0,0,0
03NZZYD8536Y8ZE,Textile,3,19,small,14584893.3,0.8889,2,2.67,0.7492,3003687.9,978558.64,23312257.26,1457016.08,0.3372,0.7964,44,39,0.9091,43,39,3,0,none,0,0,0,0,0
37BUNQN4705T3ZR,Electronics,37,10,small,46204393.22,0.9444,1,3.61,1.7519999999999996,30541091.87,0.0,69884550.92,4110855.94,0.2795,0.7746,41,46,0.878,41,46,6,1,fake_itc,1,0,0,0,0
29EIPTQ6349H1ZP,Electronics,29,14,small,31390246.13,0.8333,3,2.78,0.7583,5599059.3,1869962.74,43860172.81,2924011.52,0.2925,0.9503,42,59,0.8571,42,59,7,0,none,0,0,0,0,0
10RREAD0435X5ZK,Jewellery,10,5,medium,879787053.58,0.9444,1,5.17,0.7492,171944507.79,57609210.47,1597182005.71,93951882.69,0.2828,0.974,22,42,0.8636,22,42,2,0,none,0,0,0,0,0
36DXILN2964Q6ZD,Coal,36,19,small,9550879.09,1.0,0,4.56,0.7124,2407174.47,908413.68,18131658.14,1007314.34,0.2972,0.7091,31,38,0.7742,31,37,3,0,none,0,0,0,0,0
04XRCTA8003E3ZC,Paper,4,8,small,21980316.73,0.9444,1,3.5,0.7351,14615770.58,1332183.39,151247308.59,8896900.51,0.9663999999999997,4.10055,38,52,0.9211,38,52,4,1,sudden_spike,0,1,0,1,0
11HCJNX1899C8ZS,Trading,11,11,small,23923816.45,1.0,0,3.5,0.7641,5074930.62,1659964.29,39310457.94,2183914.33,0.2971,0.675,50,50,0.94,50,50,7,0,none,0,0,0,0,0
07HUTGJ9977R4ZJ,Textile,7,14,small,27994169.6,0.9444,1,2.33,0.74,5431866.75,1692384.0,44803638.02,2635508.12,0.356,1.1318,33,36,0.9394,33,34,2,0,none,0,0,0,0,0
32SAITJ7329N8ZD,Chemicals,32,23,small,4107212.75,1.0,0,4.78,0.7441,989125.29,320419.8,6945104.53,385839.14,0.3161,1.2409,47,40,0.7447,47,40,2,0,none,0,0,0,0,0
36VKXLT5563S1Z1,Chemicals,36,8,small,42843857.88,0.9444,1,3.83,0.7501,9028956.0,2826552.53,80063055.55,4709591.5,0.2595,1.1607,41,33,0.878,41,33,4,0,none,0,0,0,0,0
29KVILG9171D3Z2,Cement,29,11,small,27724378.36,1.0,0,4.06,0.7573,6105603.86,1919586.8,50402106.75,2800117.04,0.3724,1.2911,40,45,0.9,40,44,3,0,none,0,0,0,0,0
27FIGDE6860K3ZF,Construction,27,12,small,4349629.64,1.0,0,1.5,0.7652,774793.3,234587.35,7863662.84,436870.16,0.3028,1.3818,46,44,0.8478,46,44,4,0,none,0,0,0,0,0
09VEYWO5017D1ZD,Construction,9,5,small,21227926.86,0.7222,5,7.89,0.7204,2831294.89,1085001.73,29905664.66,2300435.74,0.2762,0.9123,31,42,0.871,31,41,7,1,missing_returns,0,0,0,0,0
21YCPXB9168C6ZH,Pharmaceuticals,21,15,small,46358322.83,0.8889,2,1.78,0.7512,8732974.21,2687823.18,78709887.18,4919367.95,0.2489,1.1525,34,41,0.8824,34,41,4,0,none,0,0,0,0,0
32SMJLJ9241T4ZS,Coal,32,14,medium,505079383.46,0.8889,2,9.83,0.7711,95561124.5,26481605.99,830490079.76,51905629.98,0.282,1.3097,41,37,0.9512,41,37,6,0,none,0,0,0,0,0
09JKQUG9503W6Z4,Coal,9,12,large,5521539299.89,1.0,0,5.39,0.7591,1301830449.55,431096190.51,10406366522.27,382712522.52000004,0.2722,0.8183,36,40,0.8611,35,39,5,0,none,0,0,1,0,0
09EIFXU0957H3ZG,Construction,9,22,small,27617099.1,1.0,0,0.72,0.7304,5770946.07,1942035.16,50546596.06,2808144.23,0.2838,1.0702,54,44,0.8704,54,44,2,0,none,0,0,0,0,0
37TTYOZ3991H6ZW,Textile,37,23,medium,950180798.32,0.8889,2,6.17,0.7294,189813962.54,73278650.35,1536816492.29,96051030.77,0.232,0.8705,44,35,0.8409,43,35,3,0,none,0,0,0,0,0
05OEZWM3402H1Z7,Coal,5,1,small,31478468.85,0.9444,1,5.61,1.5813,13958210.65,0.0,58220852.03,3424756.0,0.2773,1.2772,42,41,0.8571,42,41,3,1,fake_itc,1,0,0,0,0
05IEUWB1711Q6ZE,Jewellery,5,23,large,4560360061.18,0.9444,1,4.44,0.7607,917152366.03,267441771.59,7662209596.7,382712522.52000004,0.3138,0.7912,31,37,0.9355,31,36,4,0,none,0,0,1,0,0
11HDEYU9619W6ZO,Food Processing,11,13,small,35047925.1,1.0,0,5.17,0.7374,6477384.5,2553876.3,61846081.28,3435893.4,0.3023,1.3428,41,44,0.7561,41,44,2,0,none,0,0,0,0,0
06SYYKZ9069T4ZG,Coal,6,5,small,5734718.65,1.0,0,6.17,0.745,1159432.97,422267.29,9907953.57,550441.86,0.3475,0.8314,41,43,0.9756,41,43,3,0,none,0,0,0,0,0
11EXCSQ8422C6ZQ,Steel,11,24,small,20524980.7,0.8333,3,2.83,0.7593,4079063.27,1205447.78,30749617.76,2049974.52,0.3036,0.6585,41,41,0.8537,41,41,3,0,none,0,0,0,0,0
14ZWMJO1486V4ZK,Cement,14,3,medium,81742147.21,0.8889,2,4.11,0.7792,18403241.99,5133257.62,130604690.15,8162793.13,0.3042,0.7491,37,39,0.9459,36,39,3,0,none,0,0,0,0,0
11GCIXE0993T8ZB,Paper,11,21,small,44708156.98,1.0,0,6.78,0.7462,8360047.29,2941769.64,84000792.33,4666710.68,0.2999,0.9249,33,44,1.0,33,43,8,0,none,0,0,0,0,0
02CFESS7222B7Z9,Coal,2,5,small,2183147.46,1.0,0,2.56,0.7716,495655.94,138251.28,3636408.3,202022.68,0.2592,0.7838,40,43,0.825,40,43,6,0,none,0,0,0,0,0
10VQMCF6941Z7Z4,Coal,10,22,small,32809586.36,0.9444,1,9.5,0.7814,7110800.32,2032106.99,53954493.3,3173793.72,0.2662,1.1197,51,31,0.8039,50,31,1,0,none,0,0,0,0,0
06JJEBL2851W2ZF,Jewellery,6,18,small,38309930.54,0.9444,1,3.17,0.7439,8992327.29,3221555.76,66704905.76,3923817.99,0.278,1.4207,37,36,0.8108,37,36,1,0,none,0,0,0,0,0
18BKNZR9522M1Z6,Fertilizers,18,19,medium,639259458.63,1.0,0,2.5,0.7765,132463089.32,41322462.14,1216513994.67,67584110.82,0.3333,0.8959,53,52,0.8679,52,51,5,0,none,0,0,0,0,0
27LYEFF0062U3ZQ,Agriculture,27,24,large,1603107577.44,0.9444,1,6.0,0.7498,300203719.11,99948730.04,2721788633.51,160105213.74,0.2988,1.2858,41,43,0.8537,41,43,4,0,none,0,0,0,0,0
18KIHLW7654N3ZJ,Steel,18,4,small,6847541.26,1.0,0,0.83,0.7488,1089451.48,355636.61,11380743.74,632263.54,0.3476,1.2026,31,37,0.871,31,37,6,0,none,0,0,0,0,0
33NIKJM6021T7ZC,Plastics,33,11,medium,96826426.75,0.9444,1,1.56,0.7809,23861831.19,7075722.31,177252632.63,10426625.45,0.2989,0.8717,40,43,0.9,40,43,3,0,none,0,0,0,0,0
37GJIUI8869H3ZT,Cement,37,25,medium,305948981.96,1.0,0,4.56,0.747,56430018.75,19703382.37,521364515.93,28964695.33,0.2862,1.2437,38,45,0.8158,38,44,2,0,none,0,0,0,0,0
20QEFVT7885F2ZT,Fertilizers,20,13,small,42862176.37,0.9444,1,2.06,0.6917,8766055.91,3893609.12,75548982.87,4444057.82,0.2914,1.1273,54,32,0.9259,54,32,1,0,none,0,0,0,0,0
19AFVVG4972O9ZZ,Steel,19,22,small,19878404.55,1.0,0,1.39,0.7818,4436997.32,1170253.8,30218564.7,1678809.15,0.3317,1.1912,49,43,0.9184,49,43,3,0,none,0,0,0,0,0
15EWPJE8762M1ZK,Automobile,15,8,medium,693810483.79,0.9444,1,6.22,0.7589,173945528.02,52181114.31,1208557091.34,71091593.61,0.2703,0.9267,34,46,0.8235,34,46,3,1,circular_trading,0,0,0,0,0
21KAUTA9660I5ZR,Paper,21,13,medium,486048117.95,0.8889,2,3.0,0.7314,71983946.72,28998678.77,758866850.83,47429178.18,0.2744,1.4603,26,42,0.8846,26,42,6,0,none,0,0,0,0,0
15HNQPA9985T5ZT,Steel,15,16,small,49441326.36,0.9444,1,1.78,1.7519999999999996,38030131.69,2702785.38,3692205.77,217188.57,0.333,1.3131,41,51,0.9024,41,51,4,1,shell_company,1,0,0,0,0
11WGSXH1788Z7ZU,Chemicals,11,24,small,25873895.76,1.0,0,3.72,0.7794,6204130.01,1747571.71,45400138.33,2522229.91,0.3367,1.257,47,46,0.9149,47,46,7,1,circular_trading,0,0,0,0,0
09XKTPZ8376U8ZW,Fertilizers,9,10,medium,848606759.87,1.0,0,3.72,0.7571,208499042.9,63922547.71,1656180270.92,92010015.05,0.2813,0.8546,30,37,0.8,30,36,6,0,none,0,0,0,0,0
18ECDGV7163C4ZW,Construction,18,24,medium,449448939.78,1.0,0,6.33,0.7172,78327477.02,30825356.97,722258579.89,40125476.66,0.3282,0.9021,43,30,0.8372,42,30,2,0,none,0,0,0,0,0
11JPMDB6564G9ZH,Plastics,11,17,small,4594974.59,0.9444,1,0.56,1.7519999999999996,2765598.49,0.0,7515491.69,442087.75,0.2824,1.1045,45,43,0.9333,45,43,4,1,fake_itc,1,0,0,0,0
05DFKOX4377P6ZL,Agriculture,5,21,small,23698554.97,0.8889,2,3.44,0.7183,4726366.42,1952654.9,38958085.93,2434880.37,0.2757,1.0868,42,40,0.8333,42,40,2,0,none,0,0,0,0,0
27UOEUU1444P7ZA,Pharmaceuticals,27,18,small,19908867.46,1.0,0,4.44,0.7391,3521112.52,1279298.71,29832797.44,1657377.64,0.27,1.2738,30,36,0.9333,30,36,2,0,none,0,0,0,0,0
36IVERQ2631M9ZT,Food Processing,36,3,medium,333292140.82,1.0,0,3.72,0.7059,72843518.33,31262996.24,616485523.23,34249195.74,0.3051,0.9981,46,25,0.8261,46,25,2,0,none,0,0,0,0,0
15SPIXZ3931Z7ZB,Construction,15,8,medium,174645487.6,0.9444,1,0.94,0.7511,32635708.37,11590644.74,299653182.08,17626657.77,0.2728,1.2923,34,48,0.7647,34,48,2,0,none,0,0,0,0,0
01PEJQA8250B2ZB,Pharmaceuticals,1,23,small,23327085.87,0.8889,2,7.17,0.7249,4384247.16,1675994.62,37992656.3,2374541.02,0.2705,1.0544,42,33,0.8571,42,33,1,0,none,0,0,0,0,0
18GSFRA4156W3Z0,Steel,18,17,medium,161847840.02,0.9444,1,2.22,0.7292,29772623.62,11021159.11,289714847.82,17042049.87,0.2629,0.9167,41,48,0.9268,41,48,6,0,none,0,0,0,0,0
29CFFGN2720P4Z4,Agriculture,29,8,small,34238390.36,0.9444,1,5.94,0.7707,6043392.44,1598178.98,56755448.94,3338555.82,0.3315,1.1503,34,37,0.9706,34,37,2,0,none,0,0,0,0,0
04VRDCN7122J5Z3,Pharmaceuticals,4,4,medium,880433426.7,0.5556,8,3.17,0.7401,105733031.1,35607506.14,817987330.97,81798733.1,0.3461,0.8358,47,35,0.8511,47,35,5,1,missing_returns,0,0,0,0,0
10JRLDW8016K6Z2,IT Services,10,24,small,41118285.9,1.0,0,3.06,0.751,9989638.86,3221892.09,77618004.79,4312111.38,0.2623,0.9763,27,43,0.9259,27,42,6,0,none,0,0,0,0,0
04KZHKW7671W1ZK,Steel,4,14,large,5344073654.86,0.9444,1,10.0,0.7742,899456359.94,282931164.47,8565913067.69,382712522.52000004,0.2971,0.933,37,23,0.9189,36,23,8,0,none,0,0,1,0,0
22LPUPW8784P2Z0,Cement,22,2,small,33438731.31,1.0,0,4.28,0.7198,7330041.9,2814228.69,62822724.56,3490151.36,0.2355,0.8799,50,35,0.92,49,35,4,0,none,0,0,0,0,0
23WNTSF9856T2Z1,Construction,23,16,small,34462187.28,1.0,0,5.56,0.7561,8474617.59,2612295.63,61993083.29,3444060.18,0.2893,0.7549,44,49,0.7727,43,49,1,0,none,0,0,0,0,0
05VOZBQ1888C8ZU,Construction,5,11,large,1453156430.74,1.0,0,9.22,0.7239,245981879.93,88531253.91,2291426817.62,127301489.87,0.2924,1.0855,43,51,0.7907,43,51,8,0,none,0,0,0,0,0
18QKGLU4841P1ZG,Plastics,18,14,small,28356741.91,0.9444,1,1.39,0.7631,6195467.61,2095499.86,46107695.81,2712217.4,0.2751,0.8898,45,33,0.9111,45,33,4,0,none,0,0,0,0,0
03UZQXO6438H8ZV,Coal,3,23,medium,730117825.27,1.0,0,1.89,0.7268,132773341.51,49267619.04,1222925612.02,67940311.78,0.3406,0.6384,44,39,0.7955,43,39,6,0,none,0,0,0,0,0
04TFIVZ2570F8ZI,Paper,4,4,small,11404230.42,0.9444,1,5.67,0.747,2603390.16,850620.47,20098398.45,1182258.73,0.2945,1.0365,43,38,0.8372,43,38,6,0,none,0,0,0,0,0
37WFVEI7066D8Z3,Fertilizers,37,5,large,1039038649.0,1.0,0,6.78,0.7281,201169123.2,80460380.01,1633496250.34,90749791.69,0.2996,1.2185,35,54,0.8286,34,54,1,0,none,0,0,0,0,0
02OLPYU9618D7ZU,Fertilizers,2,13,small,31231697.29,0.8889,2,6.67,0.7241,5053184.07,1850021.03,46529230.51,2908076.91,0.2878,1.0786,30,29,0.9667,30,29,2,0,none,0,0,0,0,0
27GKIHU1685W9ZU,Automobile,27,7,small,36290457.71,0.9444,1,0.44,0.7885,7657337.87,2122358.59,60768095.4,3574593.85,0.3258,1.2503,42,39,0.9286,42,39,2,0,none,0,0,0,0,0
12XDSZE5677R8Z0,Trading,12,14,medium,546593486.9,0.9444,1,11.83,0.75,78767876.87,26081185.52,781147665.49,45949862.68,0.2864,1.4642,40,33,0.875,40,33,2,0,none,0,0,0,0,0
13DRFTE2286J4Z8,Pharmaceuticals,13,12,medium,147356006.02,0.8889,2,5.78,1.7519999999999996,95491860.2,0.0,248404459.6,15525278.72,0.3088,1.0845,42,31,0.881,42,31,4,1,fake_itc,1,0,0,0,0
22TWTOG7726M7Z0,Agriculture,22,18,small,37696158.38,0.9444,1,1.72,0.742,7348194.73,2758268.37,68954922.51,4056171.91,0.2945,1.2268,33,42,0.9394,32,42,1,0,none,0,0,0,0,0
20WWLFQ7357G4ZS,Cement,20,6,large,1670220946.39,0.9444,1,9.44,0.7185,291023791.56,107331221.93,2791466049.88,164203885.29,0.2992,1.4356,38,41,0.8947,38,40,3,0,none,0,0,0,0,0
06TDBHG1804E1ZJ,Agriculture,6,20,small,46754329.55,1.0,0,9.39,0.7608,11021042.8,3646266.63,81647835.38,4535990.85,0.3493,0.9804,44,44,0.8409,42,43,4,0,none,0,0,0,0,0
32RMOJU3210Q3Z0,Plastics,32,3,small,44403043.47,1.0,0,4.94,1.7519999999999996,33035670.49,0.0,68397362.38,3799853.47,0.2981,1.1506,27,48,0.8519,27,48,5,1,fake_itc,1,0,0,0,0
11IHYQM5761L8ZP,Construction,11,2,medium,354890159.98,1.0,0,4.78,1.7519999999999996,216182596.03,0.0,662307693.55,36794871.86,0.3049,0.9011,41,46,0.9268,39,46,5,1,fake_itc,1,0,0,0,0
29YKOHX8384B5ZM,Agriculture,29,17,small,6605908.69,0.9444,1,1.83,0.731,1222313.72,406027.22,10555395.43,620905.61,0.3113,0.9075,35,33,0.7429,35,33,3,0,none,0,0,0,0,0
27NABRU8415W7ZE,Chemicals,27,1,small,17922338.02,0.8889,2,4.56,1.7519999999999996,12864414.91,0.0,27433917.34,1714619.83,0.3073,0.8099,44,44,0.7955,44,44,6,1,fake_itc,1,0,0,0,0
03BUOOF2364A7ZH,Textile,3,21,medium,110075711.22,0.9444,1,9.11,0.7588,64725480.31,8613602.79,518611742.4,30506573.08,0.9663999999999997,4.10055,39,37,0.8718,39,37,4,1,sudden_spike,0,1,0,1,0
19BWJNH6629M7ZB,Coal,19,6,small,8546310.1,1.0,0,2.22,0.7588,1722880.01,586429.21,16342125.58,907895.87,0.2582,1.3153,40,59,0.9,40,59,5,1,circular_trading,0,0,0,0,0
29UOYDR9773A9Z9,Chemicals,29,4,small,29490492.56,1.0,0,5.11,0.7222,6747204.39,2723810.49,56673569.97,3148531.66,0.2955,0.7767,41,46,0.8537,41,46,3,0,none,0,0,0,0,0
18OCFTS2981F4ZQ,Automobile,18,4,small,40383682.57,1.0,0,2.39,1.7519999999999996,69475518.62,2786931.98,3247233.25,180401.85,0.2781,1.2748,34,37,0.9412,34,37,5,1,shell_company,1,0,0,0,0
02WYZLO2007P6ZW,Chemicals,2,22,medium,145042804.41,0.7778,4,6.11,0.7701,26823541.36,8133193.42,211497348.78,15106953.48,0.2763,0.9281,49,40,0.8367,49,40,1,0,none,0,0,0,0,0
03XILQH5533N3ZA,Agriculture,3,8,medium,726589170.86,0.6667,6,6.5,0.7125,83606358.39,31480472.37,947171411.34,78930950.95,0.3128,1.021,39,42,0.9231,39,40,3,1,missing_returns,0,0,0,0,0
14HJRIM4741U2ZR,Chemicals,14,18,small,37210141.62,0.8889,2,8.94,0.748,33380831.08,2729504.28,200941177.14,12558823.57,0.9663999999999997,4.10055,35,29,0.9143,35,29,7,1,sudden_spike,0,1,0,1,0
03SXWQV5720I9Z8,Coal,3,21,medium,397527698.6,0.9444,1,2.94,0.7362,97437968.93,31878407.42,725252450.84,42661908.87,0.2553,1.2132,19,40,0.9474,19,40,3,0,none,0,0,0,0,0
36UTHMN3568Z3Z6,Chemicals,36,15,small,29185148.22,1.0,0,3.0,0.7344,6740420.5,2360130.85,54379638.77,3021091.04,0.3027,1.3073,46,42,0.9348,45,42,2,0,none,0,0,0,0,0
22WDTYB7222V4Z7,Jewellery,22,13,small,23822885.59,0.9444,1,3.72,1.6478,11864890.44,0.0,40489765.89,2381750.93,0.2808,1.0247,44,44,0.9773,44,44,3,1,fake_itc,1,0,0,0,0
